,Premise,Hypothesis,Label,Time Diff,Type,Prem Fixed,Temp Type
5568,"On 21st, the park was open.","Before 25th, the park was open.",Entailment,0.14285714285714285,SINGLE_date,True,Backward Past
5569,"On 23rd, the park was open.","After 18th, the park was open.",Entailment,0.17857142857142858,SINGLE_date,True,Backward Past
5570,The park was open after 20th.,The park was open before 7th.,Contradiction,0.4642857142857143,SINGLE_date,False,Forward Past
5571,The park was open before 14th.,The park was open after 15th.,Contradiction,0.03571428571428571,SINGLE_date,False,Forward Past
5572,The park was open after 23rd.,The park was open after 14th.,Entailment,0.32142857142857145,SINGLE_date,False,Forward Past
5573,The park was open after 19th.,The park was open after 28th.,Neutral,0.32142857142857145,SINGLE_date,False,Forward Past
5574,The park was open before 15th.,The park was open after 7th.,Neutral,0.2857142857142857,SINGLE_date,False,Forward Past
5575,"After 10th, the park was open.","After 15th, the park was open.",Neutral,0.17857142857142858,SINGLE_date,False,Backward Past
5576,"Before 22nd, the park was open.","Before 11th, the park was open.",Neutral,0.39285714285714285,SINGLE_date,False,Backward Past
5577,"After 14th, the park was open.","Before 16th, the park was open.",Neutral,0.07142857142857142,SINGLE_date,False,Backward Past
5578,"After 1st, the park was open.","Before 2nd, the park was open.",Neutral,0.03571428571428571,SINGLE_date,False,Backward Past
5579,"After 3rd, the park was open.","Before 2nd, the park was open.",Contradiction,0.03571428571428571,SINGLE_date,False,Backward Past
5580,Basketball season ended on Sunday.,Basketball season ended after Wednesday.,Contradiction,0.42857142857142855,SINGLE_day,True,Forward Past
5581,Basketball season ended on Tuesday.,Basketball season ended before Monday.,Contradiction,0.14285714285714285,SINGLE_day,True,Forward Past
5582,Basketball season ended on Monday.,Basketball season ended after Tuesday.,Contradiction,0.14285714285714285,SINGLE_day,True,Forward Past
5583,Basketball season ended on Wednesday.,Basketball season ended after Friday.,Contradiction,0.2857142857142857,SINGLE_day,True,Forward Past
5584,Basketball season ended on Tuesday.,Basketball season ended before Monday.,Contradiction,0.14285714285714285,SINGLE_day,True,Forward Past
5585,"On Monday, basketball season ended.","After Wednesday, basketball season ended.",Contradiction,0.2857142857142857,SINGLE_day,True,Backward Past
5586,"On Wednesday, basketball season ended.","After Friday, basketball season ended.",Contradiction,0.2857142857142857,SINGLE_day,True,Backward Past
5587,"On Monday, basketball season ended.","Before Monday, basketball season ended.",Contradiction,0.0,SINGLE_day,True,Backward Past
5588,"On Sunday, basketball season ended.","Before Sunday, basketball season ended.",Contradiction,0.0,SINGLE_day,True,Backward Past
5589,"On Wednesday, basketball season ended.","Before Friday, basketball season ended.",Entailment,0.2857142857142857,SINGLE_day,True,Backward Past
5590,Basketball season ended after Thursday.,Basketball season ended before Saturday.,Neutral,0.2857142857142857,SINGLE_day,False,Forward Past
5591,Basketball season ended after Tuesday.,Basketball season ended before Monday.,Contradiction,0.14285714285714285,SINGLE_day,False,Forward Past
5592,Basketball season ended before Monday.,Basketball season ended after Thursday.,Contradiction,0.42857142857142855,SINGLE_day,False,Forward Past
5593,Basketball season ended after Thursday.,Basketball season ended before Thursday.,Contradiction,0.0,SINGLE_day,False,Forward Past
5594,Basketball season ended before Monday.,Basketball season ended before Sunday.,Neutral,0.14285714285714285,SINGLE_day,False,Forward Past
5595,"After Tuesday, basketball season ended.","Before Friday, basketball season ended.",Neutral,0.42857142857142855,SINGLE_day,False,Backward Past
5596,"After Wednesday, basketball season ended.","After Sunday, basketball season ended.",Entailment,0.42857142857142855,SINGLE_day,False,Backward Past
5597,"Before Friday, basketball season ended.","After Saturday, basketball season ended.",Contradiction,0.14285714285714285,SINGLE_day,False,Backward Past
5598,"Before Wednesday, basketball season ended.","After Tuesday, basketball season ended.",Neutral,0.14285714285714285,SINGLE_day,False,Backward Past
5599,"After Tuesday, basketball season ended.","Before Friday, basketball season ended.",Neutral,0.42857142857142855,SINGLE_day,False,Backward Past
5600,Basketball season ended in Mar.,Basketball season ended before September.,Entailment,0.5,MULTI_month,True,Forward Past
5601,Basketball season ended in October.,Basketball season ended after Nov.,Contradiction,0.08333333333333333,MULTI_month,True,Forward Past
5602,Basketball season ended in May.,Basketball season ended before March.,Contradiction,0.16666666666666666,MULTI_month,True,Forward Past
5603,Basketball season ended in October.,Basketball season ended after Dec.,Contradiction,0.16666666666666666,MULTI_month,True,Forward Past
5604,Basketball season ended in December.,Basketball season ended after Oct.,Entailment,0.16666666666666666,MULTI_month,True,Forward Past
5605,"In July, basketball season ended.","After Apr, basketball season ended.",Entailment,0.25,MULTI_month,True,Backward Past
5606,"In January, basketball season ended.","After Jul, basketball season ended.",Contradiction,0.5,MULTI_month,True,Backward Past
5607,"In Nov, basketball season ended.","Before December, basketball season ended.",Entailment,0.08333333333333333,MULTI_month,True,Backward Past
5608,"In June, basketball season ended.","Before Apr, basketball season ended.",Contradiction,0.16666666666666666,MULTI_month,True,Backward Past
5609,"In Apr, basketball season ended.","Before June, basketball season ended.",Entailment,0.16666666666666666,MULTI_month,True,Backward Past
5610,Basketball season ended after Apr.,Basketball season ended before March.,Contradiction,0.08333333333333333,MULTI_month,False,Forward Past
5611,Basketball season ended before Nov.,Basketball season ended before June.,Neutral,0.4166666666666667,MULTI_month,False,Forward Past
5612,Basketball season ended before January.,Basketball season ended before Jun.,Entailment,0.4166666666666667,MULTI_month,False,Forward Past
5613,Basketball season ended after February.,Basketball season ended before Mar.,Neutral,0.08333333333333333,MULTI_month,False,Forward Past
5614,Basketball season ended before May.,Basketball season ended after July.,Contradiction,0.16666666666666666,MULTI_month,False,Forward Past
5615,"After Dec, basketball season ended.","Before July, basketball season ended.",Contradiction,0.4166666666666667,MULTI_month,False,Backward Past
5616,"Before Feb, basketball season ended.","Before April, basketball season ended.",Entailment,0.16666666666666666,MULTI_month,False,Backward Past
5617,"Before April, basketball season ended.","Before Aug, basketball season ended.",Entailment,0.3333333333333333,MULTI_month,False,Backward Past
5618,"Before December, basketball season ended.","After Nov, basketball season ended.",Neutral,0.08333333333333333,MULTI_month,False,Backward Past
5619,"Before Apr, basketball season ended.","Before March, basketball season ended.",Neutral,0.08333333333333333,MULTI_month,False,Backward Past
5620,Basketball season ended in April.,Basketball season ended after February.,Entailment,0.16666666666666666,SINGLE_month_full,True,Forward Past
5621,Basketball season ended in January.,Basketball season ended before June.,Entailment,0.4166666666666667,SINGLE_month_full,True,Forward Past
5622,Basketball season ended in June.,Basketball season ended before July.,Entailment,0.08333333333333333,SINGLE_month_full,True,Forward Past
5623,Basketball season ended in March.,Basketball season ended after May.,Contradiction,0.16666666666666666,SINGLE_month_full,True,Forward Past
5624,Basketball season ended in February.,Basketball season ended after June.,Contradiction,0.3333333333333333,SINGLE_month_full,True,Forward Past
5625,"In April, basketball season ended.","After February, basketball season ended.",Entailment,0.16666666666666666,SINGLE_month_full,True,Backward Past
5626,"In June, basketball season ended.","After March, basketball season ended.",Entailment,0.25,SINGLE_month_full,True,Backward Past
5627,"In January, basketball season ended.","After July, basketball season ended.",Contradiction,0.5,SINGLE_month_full,True,Backward Past
5628,"In February, basketball season ended.","After January, basketball season ended.",Entailment,0.08333333333333333,SINGLE_month_full,True,Backward Past
5629,"In June, basketball season ended.","After December, basketball season ended.",Contradiction,0.5,SINGLE_month_full,True,Backward Past
5630,Basketball season ended after August.,Basketball season ended before August.,Contradiction,0.0,SINGLE_month_full,False,Forward Past
5631,Basketball season ended before January.,Basketball season ended before June.,Entailment,0.4166666666666667,SINGLE_month_full,False,Forward Past
5632,Basketball season ended after May.,Basketball season ended before August.,Neutral,0.25,SINGLE_month_full,False,Forward Past
5633,Basketball season ended after June.,Basketball season ended after February.,Entailment,0.3333333333333333,SINGLE_month_full,False,Forward Past
5634,Basketball season ended before February.,Basketball season ended before March.,Entailment,0.08333333333333333,SINGLE_month_full,False,Forward Past
5635,"Before May, basketball season ended.","Before July, basketball season ended.",Entailment,0.16666666666666666,SINGLE_month_full,False,Backward Past
5636,"Before December, basketball season ended.","Before November, basketball season ended.",Neutral,0.08333333333333333,SINGLE_month_full,False,Backward Past
5637,"Before January, basketball season ended.","Before June, basketball season ended.",Entailment,0.4166666666666667,SINGLE_month_full,False,Backward Past
5638,"Before June, basketball season ended.","Before August, basketball season ended.",Entailment,0.16666666666666666,SINGLE_month_full,False,Backward Past
5639,"After May, basketball season ended.","Before March, basketball season ended.",Contradiction,0.16666666666666666,SINGLE_month_full,False,Backward Past
5640,Basketball season ended in Jul.,Basketball season ended after Nov.,Contradiction,0.3333333333333333,SINGLE_month_abv,True,Forward Past
5641,Basketball season ended in Oct.,Basketball season ended before Apr.,Contradiction,0.5,SINGLE_month_abv,True,Forward Past
5642,Basketball season ended in Nov.,Basketball season ended after Dec.,Contradiction,0.08333333333333333,SINGLE_month_abv,True,Forward Past
5643,Basketball season ended in Sep.,Basketball season ended after Apr.,Entailment,0.4166666666666667,SINGLE_month_abv,True,Forward Past
5644,Basketball season ended in Sep.,Basketball season ended after May.,Entailment,0.3333333333333333,SINGLE_month_abv,True,Forward Past
5645,"In Oct, basketball season ended.","After Apr, basketball season ended.",Entailment,0.5,SINGLE_month_abv,True,Backward Past
5646,"In Apr, basketball season ended.","After Aug, basketball season ended.",Contradiction,0.3333333333333333,SINGLE_month_abv,True,Backward Past
5647,"In Jul, basketball season ended.","Before Nov, basketball season ended.",Entailment,0.3333333333333333,SINGLE_month_abv,True,Backward Past
5648,"In Sep, basketball season ended.","Before Jun, basketball season ended.",Contradiction,0.25,SINGLE_month_abv,True,Backward Past
5649,"In Jun, basketball season ended.","After Aug, basketball season ended.",Contradiction,0.16666666666666666,SINGLE_month_abv,True,Backward Past
5650,Basketball season ended after Oct.,Basketball season ended before Sep.,Contradiction,0.08333333333333333,SINGLE_month_abv,False,Forward Past
5651,Basketball season ended before Oct.,Basketball season ended before Jul.,Neutral,0.25,SINGLE_month_abv,False,Forward Past
5652,Basketball season ended before Feb.,Basketball season ended after Aug.,Contradiction,0.5,SINGLE_month_abv,False,Forward Past
5653,Basketball season ended before May.,Basketball season ended after Aug.,Contradiction,0.25,SINGLE_month_abv,False,Forward Past
5654,Basketball season ended after Jul.,Basketball season ended before Oct.,Neutral,0.25,SINGLE_month_abv,False,Forward Past
5655,"Before Jul, basketball season ended.","Before Jan, basketball season ended.",Neutral,0.5,SINGLE_month_abv,False,Backward Past
5656,"Before Mar, basketball season ended.","After May, basketball season ended.",Contradiction,0.16666666666666666,SINGLE_month_abv,False,Backward Past
5657,"After Sep, basketball season ended.","After Aug, basketball season ended.",Entailment,0.08333333333333333,SINGLE_month_abv,False,Backward Past
