,Premise,Hypothesis,Label,Type,Dur Type,Next Cycle,Temp Type
27,The sports tournament is starting on Sunday and will end on Thursday.,The sports tournament is taking place for 3 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD-1,False,Spread
28,The sports tournament is starting on Sunday and will end on Thursday.,The sports tournament is taking place for more than 4 days.,Contradiction,SINGLE_weekday,MORE_GOLD,False,Spread
29,The sports tournament is starting on Sunday and will end on Thursday.,The sports tournament is taking place for more than 5 days.,Contradiction,SINGLE_weekday,MORE_GOLD+1,False,Spread
30,The sports tournament is starting on Sunday and will end on Thursday.,The sports tournament is taking place for more than 40 days.,Contradiction,SINGLE_weekday,MORE_GOLD*10,False,Spread
31,The sports tournament is starting on Sunday and will end on Thursday.,The sports tournament is taking place for more than 3 days.,Entailment,SINGLE_weekday,MORE_GOLD-1,False,Spread
32,The sports tournament is starting on Sunday and will end on Thursday.,The sports tournament is taking place for less than 4 days.,Contradiction,SINGLE_weekday,LESS_GOLD,False,Spread
33,The sports tournament is starting on Sunday and will end on Thursday.,The sports tournament is taking place for less than 5 days.,Entailment,SINGLE_weekday,LESS_GOLD+1,False,Spread
34,The sports tournament is starting on Sunday and will end on Thursday.,The sports tournament is taking place for less than 40 days.,Entailment,SINGLE_weekday,LESS_GOLD*10,False,Spread
35,The sports tournament is starting on Sunday and will end on Thursday.,The sports tournament is taking place for less than 3 days.,Contradiction,SINGLE_weekday,LESS_GOLD-1,False,Spread
36,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for 3 days.,Entailment,SINGLE_weekday,EQUAL_GOLD,False,Spread
37,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for 4 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD+1,False,Spread
38,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for 30 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD*10,False,Spread
39,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for 2 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD-1,False,Spread
40,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for more than 3 days.,Contradiction,SINGLE_weekday,MORE_GOLD,False,Spread
41,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for more than 4 days.,Contradiction,SINGLE_weekday,MORE_GOLD+1,False,Spread
42,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for more than 30 days.,Contradiction,SINGLE_weekday,MORE_GOLD*10,False,Spread
43,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for more than 2 days.,Entailment,SINGLE_weekday,MORE_GOLD-1,False,Spread
44,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for less than 3 days.,Contradiction,SINGLE_weekday,LESS_GOLD,False,Spread
45,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for less than 4 days.,Entailment,SINGLE_weekday,LESS_GOLD+1,False,Spread
46,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for less than 30 days.,Entailment,SINGLE_weekday,LESS_GOLD*10,False,Spread
47,The conference begins on Wednesday and will conclude on Saturday.,The conference is being held for less than 2 days.,Contradiction,SINGLE_weekday,LESS_GOLD-1,False,Spread
48,The power outage started on Monday and ended on Friday.,The power outage lasted for 4 days.,Entailment,SINGLE_weekday,EQUAL_GOLD,False,Spread
49,The power outage started on Monday and ended on Friday.,The power outage lasted for 5 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD+1,False,Spread
50,The power outage started on Monday and ended on Friday.,The power outage lasted for 40 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD*10,False,Spread
51,The power outage started on Monday and ended on Friday.,The power outage lasted for 3 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD-1,False,Spread
52,The power outage started on Monday and ended on Friday.,The power outage lasted for more than 4 days.,Contradiction,SINGLE_weekday,MORE_GOLD,False,Spread
53,The power outage started on Monday and ended on Friday.,The power outage lasted for more than 5 days.,Contradiction,SINGLE_weekday,MORE_GOLD+1,False,Spread
54,The power outage started on Monday and ended on Friday.,The power outage lasted for more than 40 days.,Contradiction,SINGLE_weekday,MORE_GOLD*10,False,Spread
55,The power outage started on Monday and ended on Friday.,The power outage lasted for more than 3 days.,Entailment,SINGLE_weekday,MORE_GOLD-1,False,Spread
56,The power outage started on Monday and ended on Friday.,The power outage lasted for less than 4 days.,Contradiction,SINGLE_weekday,LESS_GOLD,False,Spread
57,The power outage started on Monday and ended on Friday.,The power outage lasted for less than 5 days.,Entailment,SINGLE_weekday,LESS_GOLD+1,False,Spread
58,The power outage started on Monday and ended on Friday.,The power outage lasted for less than 40 days.,Entailment,SINGLE_weekday,LESS_GOLD*10,False,Spread
59,The power outage started on Monday and ended on Friday.,The power outage lasted for less than 3 days.,Contradiction,SINGLE_weekday,LESS_GOLD-1,False,Spread
0,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for 3 days.,Entailment,SINGLE_weekday,EQUAL_GOLD,False,Near
1,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for 4 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD+1,False,Near
2,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for 30 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD*10,False,Near
3,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for 2 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD-1,False,Near
4,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for more than 3 days.,Contradiction,SINGLE_weekday,MORE_GOLD,False,Near
5,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for more than 4 days.,Contradiction,SINGLE_weekday,MORE_GOLD+1,False,Near
6,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for more than 30 days.,Contradiction,SINGLE_weekday,MORE_GOLD*10,False,Near
7,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for more than 2 days.,Entailment,SINGLE_weekday,MORE_GOLD-1,False,Near
8,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for less than 3 days.,Contradiction,SINGLE_weekday,LESS_GOLD,False,Near
9,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for less than 4 days.,Entailment,SINGLE_weekday,LESS_GOLD+1,False,Near
10,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for less than 30 days.,Entailment,SINGLE_weekday,LESS_GOLD*10,False,Near
11,Lily will stay at her parent's house from Monday to Thursday.,Lily will stay at her parent's house for less than 2 days.,Contradiction,SINGLE_weekday,LESS_GOLD-1,False,Near
12,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for 2 days.,Entailment,SINGLE_weekday,EQUAL_GOLD,False,Near
13,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for 3 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD+1,False,Near
14,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for 20 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD*10,False,Near
15,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for 1 day.,Contradiction,SINGLE_weekday,EQUAL_GOLD-1,False,Near
16,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for more than 2 days.,Contradiction,SINGLE_weekday,MORE_GOLD,False,Near
17,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for more than 3 days.,Contradiction,SINGLE_weekday,MORE_GOLD+1,False,Near
18,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for more than 20 days.,Contradiction,SINGLE_weekday,MORE_GOLD*10,False,Near
19,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for more than 1 day.,Entailment,SINGLE_weekday,MORE_GOLD-1,False,Near
20,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for less than 2 days.,Contradiction,SINGLE_weekday,LESS_GOLD,False,Near
21,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for less than 3 days.,Entailment,SINGLE_weekday,LESS_GOLD+1,False,Near
22,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for less than 20 days.,Entailment,SINGLE_weekday,LESS_GOLD*10,False,Near
23,I will be on my office leave from Monday to Wednesday.,I will be on my office leave for less than 1 day.,Contradiction,SINGLE_weekday,LESS_GOLD-1,False,Near
24,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for 6 days.,Entailment,SINGLE_weekday,EQUAL_GOLD,False,Near
25,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for 7 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD+1,False,Near
26,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for 60 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD*10,False,Near
27,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for 5 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD-1,False,Near
28,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for more than 6 days.,Contradiction,SINGLE_weekday,MORE_GOLD,False,Near
29,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for more than 7 days.,Contradiction,SINGLE_weekday,MORE_GOLD+1,False,Near
30,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for more than 60 days.,Contradiction,SINGLE_weekday,MORE_GOLD*10,False,Near
31,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for more than 5 days.,Entailment,SINGLE_weekday,MORE_GOLD-1,False,Near
32,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for less than 6 days.,Contradiction,SINGLE_weekday,LESS_GOLD,False,Near
33,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for less than 7 days.,Entailment,SINGLE_weekday,LESS_GOLD+1,False,Near
34,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for less than 60 days.,Entailment,SINGLE_weekday,LESS_GOLD*10,False,Near
35,The sports tournament is taking place from Sunday to Saturday.,The sports tournament is taking place for less than 5 days.,Contradiction,SINGLE_weekday,LESS_GOLD-1,False,Near
36,The conference is being held from Monday to Friday.,The conference is being held for 4 days.,Entailment,SINGLE_weekday,EQUAL_GOLD,False,Near
37,The conference is being held from Monday to Friday.,The conference is being held for 5 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD+1,False,Near
38,The conference is being held from Monday to Friday.,The conference is being held for 40 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD*10,False,Near
39,The conference is being held from Monday to Friday.,The conference is being held for 3 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD-1,False,Near
40,The conference is being held from Monday to Friday.,The conference is being held for more than 4 days.,Contradiction,SINGLE_weekday,MORE_GOLD,False,Near
41,The conference is being held from Monday to Friday.,The conference is being held for more than 5 days.,Contradiction,SINGLE_weekday,MORE_GOLD+1,False,Near
42,The conference is being held from Monday to Friday.,The conference is being held for more than 40 days.,Contradiction,SINGLE_weekday,MORE_GOLD*10,False,Near
43,The conference is being held from Monday to Friday.,The conference is being held for more than 3 days.,Entailment,SINGLE_weekday,MORE_GOLD-1,False,Near
44,The conference is being held from Monday to Friday.,The conference is being held for less than 4 days.,Contradiction,SINGLE_weekday,LESS_GOLD,False,Near
45,The conference is being held from Monday to Friday.,The conference is being held for less than 5 days.,Entailment,SINGLE_weekday,LESS_GOLD+1,False,Near
46,The conference is being held from Monday to Friday.,The conference is being held for less than 40 days.,Entailment,SINGLE_weekday,LESS_GOLD*10,False,Near
47,The conference is being held from Monday to Friday.,The conference is being held for less than 3 days.,Contradiction,SINGLE_weekday,LESS_GOLD-1,False,Near
48,The power outage lasted from Sunday to Saturday.,The power outage lasted for 6 days.,Entailment,SINGLE_weekday,EQUAL_GOLD,False,Near
49,The power outage lasted from Sunday to Saturday.,The power outage lasted for 7 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD+1,False,Near
50,The power outage lasted from Sunday to Saturday.,The power outage lasted for 60 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD*10,False,Near
51,The power outage lasted from Sunday to Saturday.,The power outage lasted for 5 days.,Contradiction,SINGLE_weekday,EQUAL_GOLD-1,False,Near
